sample_id,domain,prompt_policy,question_path,question_simplified_path,target_path,target_logical_name,question_text,question_simplified_text,target_yaml_raw,target_yaml_normalized,question_char_count,question_simplified_char_count,target_yaml_char_count,question_word_count,question_simplified_word_count,prompt_pair_similarity,yaml_parse_ok,yaml_document_count,yaml_top_level_key_count,yaml_max_depth,yaml_mapping_nodes,yaml_list_nodes,yaml_scalar_nodes,yaml_total_nodes,normalization_semantics_preserved,validation_status,validation_notes,yaml_hash,duplicate_yaml_group_size,duplicate_prompt_group_size,near_duplicate_group_size,leakage_group,leakage_reasons,split
q145,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q145/question.txt,data/question/Kubernetes/q145/question_simplified.txt,data/docker_compose/Kubernetes/q145/labeled_code.yaml,target_yaml,"Create a Kubernetes Pod that runs a container with the Nginx server using the latest image and exposes port 80. 
The name of the Pod should be ""nginx-server"".
","Create a k8s Pod running an Nginx server on port 80 with the name ""nginx-server"".
","apiVersion: v1
kind: Pod
metadata:
  name: nginx-server
spec:
  containers:
  - name: nginx
    image: nginx:latest
    ports:
    - containerPort: 80","apiVersion: v1
kind: Pod
metadata:
  name: nginx-server
spec:
  containers:
  - image: nginx:latest
    name: nginx
    ports:
    - containerPort: 80
",159,82,150,29,16,0.588235,True,1,4,7,5,2,6,13,True,ok,,84cf156a5083531c4b5d90683a1987b03f83a8b27f2a2443c24d49454849ce6e,1,1,1,group_120,sample_id_only,train
q146,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q146/question.txt,data/question/Kubernetes/q146/question_simplified.txt,data/docker_compose/Kubernetes/q146/labeled_code.yaml,target_yaml,"How can you configure a Pod to set environment variables for its container from a ConfigMap?
Specifically, you can use the busybox image to create the container of the pod (env-pod) and print the two environment variables from the config map (my-config).
I can add a ""sleep 1200"" to make it alive.
","Configure a Pod to set env vars for its container from a ConfigMap. Use busybox image to create container (env-pod) and print env vars from config map (my-config). Add ""sleep 1200"" to keep it alive.
","apiVersion: v1
kind: ConfigMap
metadata:
  name: my-config
data:
  VAR1: ""value1""
  VAR2: ""value2""
---
apiVersion: v1
kind: Pod
metadata:
  name: env-pod
spec:
  containers:
  - name: busybox
    image: busybox
    command: [""/bin/sh"", ""-c"", ""echo $VAR1; echo $VAR2; sleep 1200""]
    envFrom:
      - configMapRef:
          name: my-config
","apiVersion: v1
data:
  VAR1: value1
  VAR2: value2
kind: ConfigMap
metadata:
  name: my-config
---
apiVersion: v1
kind: Pod
metadata:
  name: env-pod
spec:
  containers:
  - command:
    - /bin/sh
    - -c
    - echo $VAR1; echo $VAR2; sleep 1200
    envFrom:
    - configMapRef:
        name: my-config
    image: busybox
    name: busybox
",298,199,341,53,36,0.787879,True,2,8,8,9,3,14,26,True,ok,,468d76900df062608740bf37e20da2fb067f3f8faf26f9f700b5b9797663b7a4,1,1,1,group_121,sample_id_only,train
q147,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q147/question.txt,data/question/Kubernetes/q147/question_simplified.txt,data/docker_compose/Kubernetes/q147/labeled_code.yaml,target_yaml,"Configure a K8s Pod so that it uses a ConfigMap to create a read-only file inside its container.
The pod use busybox for its container and sleep 1200 after starting. 
The ConfigMap can contain a data my-config: ""It is read-only."".
","Configure a K8s Pod with a ConfigMap to create a read-only file in its container. Use busybox as the container and sleep 1200 after starting. ConfigMap data should include my-config: ""It is read-only."".
","apiVersion: v1
kind: ConfigMap
metadata:
  name: my-config
data:
  my-config: ""It is read-only.""
---
apiVersion: v1
kind: Pod
metadata:
  name: readonly-pod
spec:
  containers:
  - name: busybox
    image: busybox
    command: [""/bin/sh"", ""-c"", ""sleep 1200""]
    volumeMounts:
    - name: config-volume
      mountPath: /etc/config
  volumes:
  - name: config-volume
    configMap:
      name: my-config
","apiVersion: v1
data:
  my-config: It is read-only.
kind: ConfigMap
metadata:
  name: my-config
---
apiVersion: v1
kind: Pod
metadata:
  name: readonly-pod
spec:
  containers:
  - command:
    - /bin/sh
    - -c
    - sleep 1200
    image: busybox
    name: busybox
    volumeMounts:
    - mountPath: /etc/config
      name: config-volume
  volumes:
  - configMap:
      name: my-config
    name: config-volume
",231,203,404,41,34,0.654292,True,2,8,7,10,4,16,30,True,ok,,8969bb35c1fa7a2af9612c8bf305f9f397a2d966199734c489fb1757bbf8cd38,1,1,1,group_122,sample_id_only,train
q148,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q148/question.txt,data/question/Kubernetes/q148/question_simplified.txt,data/docker_compose/Kubernetes/q148/labeled_code.yaml,target_yaml,"This is a Kubernetes question. 
I have to ConfigMap YAML files. Can you use them to create multiple files within the same busybox Pod? Mount them under ""/etc"".
```
apiVersion: v1
kind: ConfigMap
metadata:
  name: config1
data:
  key1: ""value1""

apiVersion: v1
kind: ConfigMap
metadata:
  name: config2
data:
  key2: ""value2""
```
Some additional hints for container commands:
```
[""sh"", ""-c"", ""sleep 1200""]
```","Can you create multiple files within the same busybox Pod using two ConfigMap YAML files? Mount them under ""/etc"".
```
apiVersion: v1
kind: ConfigMap
metadata:
  name: config1
data:
  key1: ""value1""

apiVersion: v1
kind: ConfigMap
metadata:
  name: config2
data:
  key2: ""value2""
```
Some additional hints for container commands:
```
[""sh"", ""-c"", ""sleep 1200""]
```","apiVersion: v1
kind: ConfigMap
metadata:
  name: config1
data:
  key1: ""file1value""
---
apiVersion: v1
kind: ConfigMap
metadata:
  name: config2
data:
  key2: ""file2value""
---
apiVersion: v1
kind: Pod
metadata:
  name: multiconfig-pod
spec:
  containers:
  - name: busybox
    image: busybox
    command: [""sh"", ""-c"", ""sleep 1200""]
    volumeMounts:
    - name: config1-volume
      mountPath: ""/etc/config1""
    - name: config2-volume
      mountPath: ""/etc/config2""
  volumes:
  - name: config1-volume
    configMap:
      name: config1
  - name: config2-volume
    configMap:
      name: config2
","apiVersion: v1
data:
  key1: file1value
kind: ConfigMap
metadata:
  name: config1
---
apiVersion: v1
data:
  key2: file2value
kind: ConfigMap
metadata:
  name: config2
---
apiVersion: v1
kind: Pod
metadata:
  name: multiconfig-pod
spec:
  containers:
  - command:
    - sh
    - -c
    - sleep 1200
    image: busybox
    name: busybox
    volumeMounts:
    - mountPath: /etc/config1
      name: config1-volume
    - mountPath: /etc/config2
      name: config2-volume
  volumes:
  - configMap:
      name: config1
    name: config1-volume
  - configMap:
      name: config2
    name: config2-volume
",409,364,599,59,50,0.713528,True,3,12,7,16,4,24,44,True,ok,,7199484d8c43568289edf7ef834f19d10ed7be067ec1f362aa636ae7df2dab97,1,1,1,group_123,sample_id_only,train
q149,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q149/question.txt,data/question/Kubernetes/q149/question_simplified.txt,data/docker_compose/Kubernetes/q149/labeled_code.yaml,target_yaml,"Given the following Kubernetes ConfigMap manifest, how can I configure a Pod to use player_initial_lives and ui_properties_file_name as environment variables and also mount game.properties and user-interface.properties as files in a directory?

apiVersion: v1
kind: ConfigMap
metadata:
  name: game-demo
data:
  player_initial_lives: ""3""
  ui_properties_file_name: ""user-interface.properties""
  game.properties: |
    enemy.types=aliens,monsters
    player.maximum-lives=5    
  user-interface.properties: |
    color.good=purple
    color.bad=yellow
    allow.textmode=true
","Configure a Pod to use player_initial_lives and ui_properties_file_name as env vars and mount game.properties and user-interface.properties as files in a directory. Use the following Kubernetes ConfigMap manifest:

apiVersion: v1
kind: ConfigMap
metadata:
  name: game-demo
data:
  player_initial_lives: ""3""
  ui_properties_file_name: ""user-interface.properties""
  game.properties: |
    enemy.types=aliens,monsters
    player.maximum-lives=5    
  user-interface.properties: |
    color.good=purple
    color.bad=yellow
    allow.textmode=true
","apiVersion: v1
kind: ConfigMap
metadata:
  name: game-demo
data:
  player_initial_lives: ""3""
  ui_properties_file_name: ""user-interface.properties""
  game.properties: |
    enemy.types=aliens,monsters
    player.maximum-lives=5    
  user-interface.properties: |
    color.good=purple
    color.bad=yellow
    allow.textmode=true
---
apiVersion: v1
kind: Pod
metadata:
  name: demo-pod
spec:
  containers:
    - name: demo
      image: alpine
      command: [""sleep"", ""3600""]
      env:
        - name: PLAYER_INITIAL_LIVES
          valueFrom:
            configMapKeyRef:
              name: game-demo
              key: player_initial_lives
        - name: UI_PROPERTIES_FILE_NAME
          valueFrom:
            configMapKeyRef:
              name: game-demo
              key: ui_properties_file_name
      volumeMounts:
      - name: config
        mountPath: ""/config""
        readOnly: true
  volumes:
  - name: config
    configMap:
      name: game-demo
      items:
      - key: ""game.properties""
        path: ""game.properties""
      - key: ""user-interface.properties""
        path: ""user-interface.properties""
","apiVersion: v1
data:
  game.properties: ""enemy.types=aliens,monsters\nplayer.maximum-lives=5    \n""
  player_initial_lives: '3'
  ui_properties_file_name: user-interface.properties
  user-interface.properties: 'color.good=purple

    color.bad=yellow

    allow.textmode=true

    '
kind: ConfigMap
metadata:
  name: game-demo
---
apiVersion: v1
kind: Pod
metadata:
  name: demo-pod
spec:
  containers:
  - command:
    - sleep
    - '3600'
    env:
    - name: PLAYER_INITIAL_LIVES
      valueFrom:
        configMapKeyRef:
          key: player_initial_lives
          name: game-demo
    - name: UI_PROPERTIES_FILE_NAME
      valueFrom:
        configMapKeyRef:
          key: ui_properties_file_name
          name: game-demo
    image: alpine
    name: demo
    volumeMounts:
    - mountPath: /config
      name: config
      readOnly: true
  volumes:
  - configMap:
      items:
      - key: game.properties
        path: game.properties
      - key: user-interface.properties
        path: user-interface.properties
      name: game-demo
    name: config
",575,545,1124,56,52,0.648855,True,2,8,9,18,6,29,53,True,ok,,75a1da936cf9bbeeb999d933596c3a13a96b4d7f65b6063093f99842c45f27f2,1,1,1,group_124,sample_id_only,train
q150,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q150/question.txt,data/question/Kubernetes/q150/question_simplified.txt,data/docker_compose/Kubernetes/q150/labeled_code.yaml,target_yaml,"You want to create a Kubernetes Pod that uses an optional Secret for mounting a volume. How would you create the manifest files for the Pod? 
The Pod should use the image redis, and the volume should be mounted at /etc/foo (read only). Do not create the secret.
","Create a Kubernetes Pod manifest file for the redis image. Mount the volume at /etc/foo (read only).
","apiVersion: v1
kind: Pod
metadata:
  name: pod-nosec
spec:
  containers:
  - name: redis
    image: redis
    volumeMounts:
    - name: foo
      mountPath: ""/etc/foo""
      readOnly: true
  volumes:
  - name: foo
    secret:
      secretName: optional-secret
      optional: true
","apiVersion: v1
kind: Pod
metadata:
  name: pod-nosec
spec:
  containers:
  - image: redis
    name: redis
    volumeMounts:
    - mountPath: /etc/foo
      name: foo
      readOnly: true
  volumes:
  - name: foo
    secret:
      optional: true
      secretName: optional-secret
",262,101,281,49,18,0.511111,True,1,4,7,7,3,11,21,True,ok,,643ed3a8e09c130baa07c1abb09aaae6c23c13f7777ecae02da9a4745a1fdb11,1,1,1,group_125,sample_id_only,train
q151,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q151/question.txt,data/question/Kubernetes/q151/question_simplified.txt,data/docker_compose/Kubernetes/q151/labeled_code.yaml,target_yaml,"Write a Kubernetes Pod manifest. The Pod name is my-scheduled-pod and has scheduling gates example.com/foo and example.com/bar. 
The image should be registry.k8s.io/pause:3.6.
","Write a k8s Pod manifest with name my-scheduled-pod, scheduling gates example.com/foo and example.com/bar. Use image registry.k8s.io/pause:3.6.
","apiVersion: v1
kind: Pod
metadata:
  name: scheduled-pod
spec:
  schedulingGates:
  - name: example.com/foo
  - name: example.com/bar
  containers:
  - name: pause
    image: registry.k8s.io/pause:3.6
","apiVersion: v1
kind: Pod
metadata:
  name: scheduled-pod
spec:
  containers:
  - image: registry.k8s.io/pause:3.6
    name: pause
  schedulingGates:
  - name: example.com/foo
  - name: example.com/bar
",176,144,201,22,16,0.864353,True,1,4,5,6,2,7,15,True,ok,,9bc5e4ad73d2164c83c3292e914986ae9c242bd29a540c88cd28c9352c412506,1,1,1,group_126,sample_id_only,train
q152,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q152/question.txt,data/question/Kubernetes/q152/question_simplified.txt,data/docker_compose/Kubernetes/q152/labeled_code.yaml,target_yaml,"Write a Kubernetes YAML configuration for a Pod (spread-pod) that uses the latest nginx image and configures two single topologySpreadConstraints entries.
The first constraint should use a maxSkew of 2, use kubernetes.io/hostname for the topologyKey, and set whenUnsatisfiable to DoNotSchedule.
The second one should use a maxSkew of 1 and a topologyKey of topology.kubernetes.io/zone. If the pod doesn't satisfy the spread constraint, the scheduler to still schedule it while prioritizing nodes that minimize the skew.
","Write a k8s YAML for a Pod (spread-pod) using latest nginx image, with 2 single topologySpreadConstraints:
1. maxSkew=2, topologyKey=kubernetes.io/hostname, whenUnsatisfiable=DoNotSchedule.
2. maxSkew=1, topologyKey=topology.kubernetes.io/zone. If not satisfied, scheduler should prioritize nodes minimizing skew.
","apiVersion: v1
kind: Pod
metadata:
  name: spread-pod
spec:
  containers:
    - name: nginx-container
      image: nginx:latest
  topologySpreadConstraints:
    - maxSkew: 2
      topologyKey: kubernetes.io/hostname
      whenUnsatisfiable: DoNotSchedule
    - maxSkew: 1
      topologyKey: topology.kubernetes.io/zone
      whenUnsatisfiable: ScheduleAnyway
","apiVersion: v1
kind: Pod
metadata:
  name: spread-pod
spec:
  containers:
  - image: nginx:latest
    name: nginx-container
  topologySpreadConstraints:
  - maxSkew: 2
    topologyKey: kubernetes.io/hostname
    whenUnsatisfiable: DoNotSchedule
  - maxSkew: 1
    topologyKey: topology.kubernetes.io/zone
    whenUnsatisfiable: ScheduleAnyway
",520,314,359,76,37,0.192308,True,1,4,5,6,2,11,19,True,ok,,73bdbcc260a63df90ed9fd7ee42549e6b549c78177bbf05aa1dd08aa825705e9,1,1,1,group_127,sample_id_only,train
q153,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q153/question.txt,data/question/Kubernetes/q153/question_simplified.txt,data/docker_compose/Kubernetes/q153/labeled_code.yaml,target_yaml,"Please help modify this simple Pod below so that it have 2 Init Containers. 
The first is named init-myservice. It waits for Service: myservice to start. 
The second is named init-myservice. It waits for Service: mydb to start. 
Once both Init containers have started, the Pod will start the application container named myapp-container in the spec section.
All containers use image: busybox:1.28.
```
apiVersion: v1
kind: Pod
metadata:
  name: myapp-pod
  labels:
    app.kubernetes.io/name: MyApp
spec:
  containers:
  - name: myapp-container
    image: busybox:1.28
    command: ['sh', '-c', 'echo The app is running! && sleep 3600']
```","Modify this Pod to have 2 Init Containers. The first, named init-myservice, waits for Service: myservice to start. The second, named init-mydb, waits for Service: mydb to start. Once both Init containers have started, the Pod will start the application container named myapp-container. All containers use image: busybox:1.28.
```
apiVersion: v1
kind: Pod
metadata:
  name: myapp-pod
  labels:
    app.kubernetes.io/name: MyApp
spec:
  containers:
  - name: myapp-container
    image: busybox:1.28
    command: ['sh', '-c', 'echo The app is running! && sleep 3600']
```","apiVersion: v1
kind: Pod
metadata:
  name: myapp-pod
  labels:
    app.kubernetes.io/name: MyApp
spec:
  containers:
  - name: myapp-container
    image: busybox:1.28
    command: ['sh', '-c', 'echo The app is running! && sleep 3600']
  initContainers:
  - name: init-myservice
    image: busybox:1.28
    command: ['sh', '-c', ""until nslookup myservice.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for myservice; sleep 2; done""] #
  - name: init-mydb
    image: busybox:1.28
    command: ['sh', '-c', ""until nslookup mydb.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for mydb; sleep 2; done""] #","apiVersion: v1
kind: Pod
metadata:
  labels:
    app.kubernetes.io/name: MyApp
  name: myapp-pod
spec:
  containers:
  - command:
    - sh
    - -c
    - echo The app is running! && sleep 3600
    image: busybox:1.28
    name: myapp-container
  initContainers:
  - command:
    - sh
    - -c
    - until nslookup myservice.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for myservice; sleep 2; done
    image: busybox:1.28
    name: init-myservice
  - command:
    - sh
    - -c
    - until nslookup mydb.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for mydb; sleep 2; done
    image: busybox:1.28
    name: init-mydb
",639,568,701,89,75,0.520619,True,1,4,6,7,5,19,31,True,ok,,8ef0c3921c37e722d503acf5a4eeb413bc31062143f500a28383355d4185b502,1,1,1,group_128,sample_id_only,train
q154,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q154/question.txt,data/question/Kubernetes/q154/question_simplified.txt,data/docker_compose/Kubernetes/q154/labeled_code.yaml,target_yaml,"In Kubernetes, create a Pod (cap-pod) that adds specific Linux capabilities for its main container. 
Use the image registry.k8s.io/pause. The capabilities to add are AUDIT_WRITE and CHOWN.
","Create a k8s Pod (cap-pod) with main container using image registry.k8s.io/pause. Add Linux capabilities AUDIT_WRITE and CHOWN.
","apiVersion: v1
kind: Pod
metadata:
  name: cap-pod
spec:
  containers:
  - image: registry.k8s.io/pause
    name: container1
    securityContext:
      capabilities:
        add:
        - AUDIT_WRITE
        - CHOWN
","apiVersion: v1
kind: Pod
metadata:
  name: cap-pod
spec:
  containers:
  - image: registry.k8s.io/pause
    name: container1
    securityContext:
      capabilities:
        add:
        - AUDIT_WRITE
        - CHOWN
",189,128,217,27,17,0.694268,True,1,4,8,6,2,7,15,True,ok,,afee0fd81a50b7ed877c047a0c66d14a65fe4cdb465c61ed2c1ff80c4416c9ef,1,1,1,group_129,sample_id_only,train
q155,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q155/question.txt,data/question/Kubernetes/q155/question_simplified.txt,data/docker_compose/Kubernetes/q155/labeled_code.yaml,target_yaml,"Write me a k8s YAML for a Pod where the main container has specific SELinux options set. 
The level should be somevalue and the type should be container_init_t. Use the image redis.
","Write a k8s YAML for a Pod with SELinux options. Main container should have level=somevalue and type=container_init_t. Use image=redis.
","apiVersion: v1
kind: Pod
metadata:
  name: selinuxoptions1
spec:
  containers:
  - image: redis
    name: container1
    securityContext:
      seLinuxOptions:
        level: somevalue
        type: container_init_t
","apiVersion: v1
kind: Pod
metadata:
  name: selinuxoptions1
spec:
  containers:
  - image: redis
    name: container1
    securityContext:
      seLinuxOptions:
        level: somevalue
        type: container_init_t
",182,136,216,32,22,0.679365,True,1,4,7,6,1,7,14,True,ok,,88540514e91ec92c5c6702f8f8a06a86bc32668a4b7988100c61614f9e7724fd,1,1,1,group_130,sample_id_only,train
q156,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q156/question.txt,data/question/Kubernetes/q156/question_simplified.txt,data/docker_compose/Kubernetes/q156/labeled_code.yaml,target_yaml,"Can you help me configure a Pod in a Kubernetes cluster that meet the following requirements?
- Use an image named registry.k8s.io/pause.
- Name the Pod selinuxoptions2.
- Add a container named container1 and set its SELinux options to have a level of examplelevel and a type of container_init_t.
- Add an init container named initcontainer1 and set its SELinux options to have a type of container_kvm_t.
- The Pod should also have a Security Context at the Pod level, with the SELinux options set to type container_t.
- Use these command in the main container: [""/bin/sh"", ""-c"", ""sleep 600""]
","Configure a Pod in a Kubernetes cluster with the following requirements:
- Use the image registry.k8s.io/pause.
- Name the Pod selinuxoptions2.
- Add a container named container1 with SELinux options: level=examplelevel, type=container_init_t.
- Add an init container named initcontainer1 with SELinux options: type=container_kvm_t.
- Set the Pod's Security Context at the Pod level with SELinux options: type=container_t.
- Use the command ""/bin/sh -c sleep 600"" in the main container.
","apiVersion: v1
kind: Pod
metadata:
  name: selinuxoptions2
spec:
  containers:
  - image: busybox
    name: container1
    command: [""/bin/sh"", ""-c"", ""sleep 600""]
    securityContext:
      seLinuxOptions:
        level: examplelevel
        type: container_init_t
  initContainers:
  - image: busybox
    name: initcontainer1
    securityContext:
      seLinuxOptions:
        type: container_kvm_t
  securityContext:
    seLinuxOptions:
      type: container_t
","apiVersion: v1
kind: Pod
metadata:
  name: selinuxoptions2
spec:
  containers:
  - command:
    - /bin/sh
    - -c
    - sleep 600
    image: busybox
    name: container1
    securityContext:
      seLinuxOptions:
        level: examplelevel
        type: container_init_t
  initContainers:
  - image: busybox
    name: initcontainer1
    securityContext:
      seLinuxOptions:
        type: container_kvm_t
  securityContext:
    seLinuxOptions:
      type: container_t
",593,487,463,100,74,0.569573,True,1,4,7,11,3,14,28,True,ok,,e687708a8b399f16ec1eec0891b4f337eba7abde7945c0243775b24ec92b8c57,1,1,1,group_131,sample_id_only,train
q157,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q157/question.txt,data/question/Kubernetes/q157/question_simplified.txt,data/docker_compose/Kubernetes/q157/labeled_code.yaml,target_yaml,"Write a Kubernetes YAML file to create a Pod that runs a single container as a HTTP server. 
The container should use the image gcr.io/kuar-demo/kuard-amd64:blue and expose port 8080 over TCP.
","Create a k8s YAML for a Pod running a single container as an HTTP server. Container uses image gcr.io/kuar-demo/kuard-amd64:blue and exposes port 8080.
","apiVersion: v1
kind: Pod
metadata:
  name: http-server
spec:
  containers:
  - image: gcr.io/kuar-demo/kuard-amd64:blue
    name: kuard
    ports:
    - containerPort: 8080
      name: http
      protocol: TCP","apiVersion: v1
kind: Pod
metadata:
  name: http-server
spec:
  containers:
  - image: gcr.io/kuar-demo/kuard-amd64:blue
    name: kuard
    ports:
    - containerPort: 8080
      name: http
      protocol: TCP
",193,152,209,31,23,0.754386,True,1,4,7,5,2,8,15,True,ok,,0fab10a2ab65465f543127ba7ada8165f0a28b80e1673ff12700baeac1a0d63c,1,1,1,group_132,sample_id_only,train
q158,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q158/question.txt,data/question/Kubernetes/q158/question_simplified.txt,data/docker_compose/Kubernetes/q158/labeled_code.yaml,target_yaml,"I want to configure a Kubernetes Pod that sets the kernel.shm_rmid_forced sysctl parameter to ""0"". 
Use the image registry.k8s.io/pause for the container (pause).
","Configure a Kubernetes Pod with kernel.shm_rmid_forced sysctl parameter set to ""0"". Use the image registry.k8s.io/pause for the container (pause).
","apiVersion: v1
kind: Pod
metadata:
  name: sysctls1
spec:
  containers:
  - name: pause
    image: registry.k8s.io/pause
  securityContext:
    sysctls:
    - name: kernel.shm_rmid_forced
      value: ""0""
","apiVersion: v1
kind: Pod
metadata:
  name: sysctls1
spec:
  containers:
  - image: registry.k8s.io/pause
    name: pause
  securityContext:
    sysctls:
    - name: kernel.shm_rmid_forced
      value: '0'
",163,147,205,25,21,0.912052,True,1,4,6,6,2,7,15,True,ok,,6c2cb3cab1bc7e585a09013bbb09e709ada7e8d4a6306632f1a24fa0031ce2d6,1,1,1,group_133,sample_id_only,train
q159,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q159/question.txt,data/question/Kubernetes/q159/question_simplified.txt,data/docker_compose/Kubernetes/q159/labeled_code.yaml,target_yaml,"Configure a Pod in a K8s cluster. The Pod (sysctls2) uses the image registry.k8s.io/pause to build its container (container1).
Addtionally, set the following sysctl parameters at the Pod level:
    kernel.shm_rmid_forced: ""0""
    net.ipv4.ip_local_port_range: ""1024 65535""
    net.ipv4.tcp_syncookies: ""0""
    net.ipv4.ping_group_range: ""1 0""
    net.ipv4.ip_unprivileged_port_start: ""1024""
","Configure a Pod (sysctls2) in a K8s cluster using the image registry.k8s.io/pause for container1. Set the following sysctl parameters at the Pod level: kernel.shm_rmid_forced: ""0"", net.ipv4.ip_local_port_range: ""1024 65535"", net.ipv4.tcp_syncookies: ""0"", net.ipv4.ping_group_range: ""1 0"", net.ipv4.ip_unprivileged_port_start: ""1024"".
","apiVersion: v1
kind: Pod
metadata:
  name: sysctls2
spec:
  containers:
  - image: registry.k8s.io/pause
    name: container1
  securityContext:
    sysctls:
    - name: kernel.shm_rmid_forced
      value: ""0""
    - name: net.ipv4.ip_local_port_range
      value: ""1024 65535""
    - name: net.ipv4.tcp_syncookies
      value: ""0""
    - name: net.ipv4.ping_group_range
      value: ""1 0""
    - name: net.ipv4.ip_unprivileged_port_start
      value: ""1024""
","apiVersion: v1
kind: Pod
metadata:
  name: sysctls2
spec:
  containers:
  - image: registry.k8s.io/pause
    name: container1
  securityContext:
    sysctls:
    - name: kernel.shm_rmid_forced
      value: '0'
    - name: net.ipv4.ip_local_port_range
      value: 1024 65535
    - name: net.ipv4.tcp_syncookies
      value: '0'
    - name: net.ipv4.ping_group_range
      value: 1 0
    - name: net.ipv4.ip_unprivileged_port_start
      value: '1024'
",391,334,455,42,36,0.870555,True,1,4,6,10,2,15,27,True,ok,,89fc7c19de6cef8f5fc1ea7f0869fae7b25c5ecd647327ecd6b98a254ce48a84,1,1,1,group_134,sample_id_only,train
q160,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q160/question.txt,data/question/Kubernetes/q160/question_simplified.txt,data/docker_compose/Kubernetes/q160/labeled_code.yaml,target_yaml,"I am managing a Kubernetes cluster. I want to deploy a pod that simulates communication with a storage cluster. The pod should be named sim-pod and contain a single container named sim-container using the Redis image. I also have a Kubernetes Secret named sim-secret which holds username and password information. Mount this local volume at /mnt/local in the container.
Finish the following Secret configuration with username ""simulated"" and password ""secret"". Give me the Pod configuration and attach the secret at the beginning.
```
apiVersion: v1
kind: Secret
metadata:
  name: sim-secret
type: Opaque
data:
  username: 
  password: 
```","Deploy a pod named sim-pod with a single container named sim-container using the Redis image. Attach the Kubernetes Secret sim-secret at the beginning of the Pod configuration. Mount the local volume at /mnt/local in the container.
```
apiVersion: v1
kind: Secret
metadata:
  name: sim-secret
type: Opaque
data:
  username: 
  password: 
```
Provide the Pod configuration.
","apiVersion: v1
kind: Secret
metadata:
  name: sim-secret
type: Opaque
data:
  username: c2ltdWxhdGVk
  password: c2VjcmV0
---
apiVersion: v1
kind: Pod
metadata:
  name: sim-pod
spec:
  containers:
  - name: sim-container
    image: redis
    volumeMounts:
    - mountPath: /mnt/local
      name: local-volume
  volumes:
  - name: local-volume
    hostPath:
      path: /tmp/local
","apiVersion: v1
data:
  password: c2VjcmV0
  username: c2ltdWxhdGVk
kind: Secret
metadata:
  name: sim-secret
type: Opaque
---
apiVersion: v1
kind: Pod
metadata:
  name: sim-pod
spec:
  containers:
  - image: redis
    name: sim-container
    volumeMounts:
    - mountPath: /mnt/local
      name: local-volume
  volumes:
  - hostPath:
      path: /tmp/local
    name: local-volume
",640,373,380,95,52,0.309237,True,2,9,7,10,3,15,28,True,ok,,a024b89c352f06c2cd1ea4522096c4b05e13527e2b772831298dd709d9e91371,1,1,1,group_135,sample_id_only,train
q161,Kubernetes,retain_both_variants_shared_split,data/question/Kubernetes/q161/question.txt,data/question/Kubernetes/q161/question_simplified.txt,data/docker_compose/Kubernetes/q161/labeled_code.yaml,target_yaml,"Please create a k8s pod that runs a container (gcr.io/kuar-demo/kuard-amd64:blue). 
Configure a liveness probe for the container that checks the /healthy endpoint on port 8080. 
The liveness probe should have no initial delay and a period of 3 seconds.
","Create a k8s pod running a container (gcr.io/kuar-demo/kuard-amd64:blue). Configure a liveness probe for the container checking /healthy endpoint on port 8080. Liveness probe has no initial delay and a period of 3 seconds.
","apiVersion: v1
kind: Pod
metadata:
  labels:
    test: liveness
  name: liveness-http
spec:
  containers:
  - name: liveness
    image: registry.k8s.io/liveness
    args:
    - /server
    livenessProbe:
      httpGet:
        path: /healthz
        port: 8080
      initialDelaySeconds: 0
      periodSeconds: 3","apiVersion: v1
kind: Pod
metadata:
  labels:
    test: liveness
  name: liveness-http
spec:
  containers:
  - args:
    - /server
    image: registry.k8s.io/liveness
    livenessProbe:
      httpGet:
        path: /healthz
        port: 8080
      initialDelaySeconds: 0
      periodSeconds: 3
    name: liveness
",253,223,312,40,34,0.864407,True,1,4,7,7,2,11,20,True,ok,,8bfb4f5bccd2811a7c8f1500c560acc947e2fc0f233b16ca90a67c77597b3f06,1,1,1,group_136,sample_id_only,train
