sample_id,domain,prompt_variant,prompt_path,prompt_text,prompt_text_normalized,prompt_hash,prompt_char_count,prompt_word_count,target_path,target_logical_name,target_yaml_raw,target_yaml_normalized,yaml_parse_ok,prompt_policy,validation_status,validation_notes,leakage_group,leakage_reasons,split
q146,Kubernetes,question_simplified,data/question/Kubernetes/q146/question_simplified.txt,"Configure a Pod to set env vars for its container from a ConfigMap. Use busybox image to create container (env-pod) and print env vars from config map (my-config). Add ""sleep 1200"" to keep it alive.
","configure a pod to set env vars for its container from a configmap. use busybox image to create container (env-pod) and print env vars from config map (my-config). add ""sleep 1200"" to keep it alive.",beb9df9c6d5bcfb22b380f4ec4c54099868f4ac1fd3b3f3856be99c6ef85e7a6,199,36,data/docker_compose/Kubernetes/q146/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: ConfigMap
metadata:
  name: my-config
data:
  VAR1: ""value1""
  VAR2: ""value2""
---
apiVersion: v1
kind: Pod
metadata:
  name: env-pod
spec:
  containers:
  - name: busybox
    image: busybox
    command: [""/bin/sh"", ""-c"", ""echo $VAR1; echo $VAR2; sleep 1200""]
    envFrom:
      - configMapRef:
          name: my-config
","apiVersion: v1
data:
  VAR1: value1
  VAR2: value2
kind: ConfigMap
metadata:
  name: my-config
---
apiVersion: v1
kind: Pod
metadata:
  name: env-pod
spec:
  containers:
  - command:
    - /bin/sh
    - -c
    - echo $VAR1; echo $VAR2; sleep 1200
    envFrom:
    - configMapRef:
        name: my-config
    image: busybox
    name: busybox
",True,retain_both_variants_shared_split,ok,,group_121,sample_id_only,train
q147,Kubernetes,question,data/question/Kubernetes/q147/question.txt,"Configure a K8s Pod so that it uses a ConfigMap to create a read-only file inside its container.
The pod use busybox for its container and sleep 1200 after starting. 
The ConfigMap can contain a data my-config: ""It is read-only."".
","configure a k8s pod so that it uses a configmap to create a read-only file inside its container. the pod use busybox for its container and sleep 1200 after starting. the configmap can contain a data my-config: ""it is read-only."".",bb3f1aee77cba20c7036a34ff0b3dd1c6f7944eedaf3b50e4214b923bd8897dc,231,41,data/docker_compose/Kubernetes/q147/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: ConfigMap
metadata:
  name: my-config
data:
  my-config: ""It is read-only.""
---
apiVersion: v1
kind: Pod
metadata:
  name: readonly-pod
spec:
  containers:
  - name: busybox
    image: busybox
    command: [""/bin/sh"", ""-c"", ""sleep 1200""]
    volumeMounts:
    - name: config-volume
      mountPath: /etc/config
  volumes:
  - name: config-volume
    configMap:
      name: my-config
","apiVersion: v1
data:
  my-config: It is read-only.
kind: ConfigMap
metadata:
  name: my-config
---
apiVersion: v1
kind: Pod
metadata:
  name: readonly-pod
spec:
  containers:
  - command:
    - /bin/sh
    - -c
    - sleep 1200
    image: busybox
    name: busybox
    volumeMounts:
    - mountPath: /etc/config
      name: config-volume
  volumes:
  - configMap:
      name: my-config
    name: config-volume
",True,retain_both_variants_shared_split,ok,,group_122,sample_id_only,train
q147,Kubernetes,question_simplified,data/question/Kubernetes/q147/question_simplified.txt,"Configure a K8s Pod with a ConfigMap to create a read-only file in its container. Use busybox as the container and sleep 1200 after starting. ConfigMap data should include my-config: ""It is read-only."".
","configure a k8s pod with a configmap to create a read-only file in its container. use busybox as the container and sleep 1200 after starting. configmap data should include my-config: ""it is read-only."".",ad5ee30624c9ef13e9c7c5e6f241b803d485d7f6e0089f800d3ed43c549cd37d,203,34,data/docker_compose/Kubernetes/q147/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: ConfigMap
metadata:
  name: my-config
data:
  my-config: ""It is read-only.""
---
apiVersion: v1
kind: Pod
metadata:
  name: readonly-pod
spec:
  containers:
  - name: busybox
    image: busybox
    command: [""/bin/sh"", ""-c"", ""sleep 1200""]
    volumeMounts:
    - name: config-volume
      mountPath: /etc/config
  volumes:
  - name: config-volume
    configMap:
      name: my-config
","apiVersion: v1
data:
  my-config: It is read-only.
kind: ConfigMap
metadata:
  name: my-config
---
apiVersion: v1
kind: Pod
metadata:
  name: readonly-pod
spec:
  containers:
  - command:
    - /bin/sh
    - -c
    - sleep 1200
    image: busybox
    name: busybox
    volumeMounts:
    - mountPath: /etc/config
      name: config-volume
  volumes:
  - configMap:
      name: my-config
    name: config-volume
",True,retain_both_variants_shared_split,ok,,group_122,sample_id_only,train
q148,Kubernetes,question,data/question/Kubernetes/q148/question.txt,"This is a Kubernetes question. 
I have to ConfigMap YAML files. Can you use them to create multiple files within the same busybox Pod? Mount them under ""/etc"".
```
apiVersion: v1
kind: ConfigMap
metadata:
  name: config1
data:
  key1: ""value1""

apiVersion: v1
kind: ConfigMap
metadata:
  name: config2
data:
  key2: ""value2""
```
Some additional hints for container commands:
```
[""sh"", ""-c"", ""sleep 1200""]
```","this is a kubernetes question. i have to configmap yaml files. can you use them to create multiple files within the same busybox pod? mount them under ""/etc"". ``` apiversion: v1 kind: configmap metadata: name: config1 data: key1: ""value1"" apiversion: v1 kind: configmap metadata: name: config2 data: key2: ""value2"" ``` some additional hints for container commands: ``` [""sh"", ""-c"", ""sleep 1200""] ```",808a39ae8c184c5b97ab5fed81c6a95f3a443bc09b8e3e4191d9625a04debae1,409,59,data/docker_compose/Kubernetes/q148/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: ConfigMap
metadata:
  name: config1
data:
  key1: ""file1value""
---
apiVersion: v1
kind: ConfigMap
metadata:
  name: config2
data:
  key2: ""file2value""
---
apiVersion: v1
kind: Pod
metadata:
  name: multiconfig-pod
spec:
  containers:
  - name: busybox
    image: busybox
    command: [""sh"", ""-c"", ""sleep 1200""]
    volumeMounts:
    - name: config1-volume
      mountPath: ""/etc/config1""
    - name: config2-volume
      mountPath: ""/etc/config2""
  volumes:
  - name: config1-volume
    configMap:
      name: config1
  - name: config2-volume
    configMap:
      name: config2
","apiVersion: v1
data:
  key1: file1value
kind: ConfigMap
metadata:
  name: config1
---
apiVersion: v1
data:
  key2: file2value
kind: ConfigMap
metadata:
  name: config2
---
apiVersion: v1
kind: Pod
metadata:
  name: multiconfig-pod
spec:
  containers:
  - command:
    - sh
    - -c
    - sleep 1200
    image: busybox
    name: busybox
    volumeMounts:
    - mountPath: /etc/config1
      name: config1-volume
    - mountPath: /etc/config2
      name: config2-volume
  volumes:
  - configMap:
      name: config1
    name: config1-volume
  - configMap:
      name: config2
    name: config2-volume
",True,retain_both_variants_shared_split,ok,,group_123,sample_id_only,train
q148,Kubernetes,question_simplified,data/question/Kubernetes/q148/question_simplified.txt,"Can you create multiple files within the same busybox Pod using two ConfigMap YAML files? Mount them under ""/etc"".
```
apiVersion: v1
kind: ConfigMap
metadata:
  name: config1
data:
  key1: ""value1""

apiVersion: v1
kind: ConfigMap
metadata:
  name: config2
data:
  key2: ""value2""
```
Some additional hints for container commands:
```
[""sh"", ""-c"", ""sleep 1200""]
```","can you create multiple files within the same busybox pod using two configmap yaml files? mount them under ""/etc"". ``` apiversion: v1 kind: configmap metadata: name: config1 data: key1: ""value1"" apiversion: v1 kind: configmap metadata: name: config2 data: key2: ""value2"" ``` some additional hints for container commands: ``` [""sh"", ""-c"", ""sleep 1200""] ```",79657a85274efed07b2f63ebf23ec89eeec50604dd35586f76befbf981e5b951,364,50,data/docker_compose/Kubernetes/q148/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: ConfigMap
metadata:
  name: config1
data:
  key1: ""file1value""
---
apiVersion: v1
kind: ConfigMap
metadata:
  name: config2
data:
  key2: ""file2value""
---
apiVersion: v1
kind: Pod
metadata:
  name: multiconfig-pod
spec:
  containers:
  - name: busybox
    image: busybox
    command: [""sh"", ""-c"", ""sleep 1200""]
    volumeMounts:
    - name: config1-volume
      mountPath: ""/etc/config1""
    - name: config2-volume
      mountPath: ""/etc/config2""
  volumes:
  - name: config1-volume
    configMap:
      name: config1
  - name: config2-volume
    configMap:
      name: config2
","apiVersion: v1
data:
  key1: file1value
kind: ConfigMap
metadata:
  name: config1
---
apiVersion: v1
data:
  key2: file2value
kind: ConfigMap
metadata:
  name: config2
---
apiVersion: v1
kind: Pod
metadata:
  name: multiconfig-pod
spec:
  containers:
  - command:
    - sh
    - -c
    - sleep 1200
    image: busybox
    name: busybox
    volumeMounts:
    - mountPath: /etc/config1
      name: config1-volume
    - mountPath: /etc/config2
      name: config2-volume
  volumes:
  - configMap:
      name: config1
    name: config1-volume
  - configMap:
      name: config2
    name: config2-volume
",True,retain_both_variants_shared_split,ok,,group_123,sample_id_only,train
q149,Kubernetes,question,data/question/Kubernetes/q149/question.txt,"Given the following Kubernetes ConfigMap manifest, how can I configure a Pod to use player_initial_lives and ui_properties_file_name as environment variables and also mount game.properties and user-interface.properties as files in a directory?

apiVersion: v1
kind: ConfigMap
metadata:
  name: game-demo
data:
  player_initial_lives: ""3""
  ui_properties_file_name: ""user-interface.properties""
  game.properties: |
    enemy.types=aliens,monsters
    player.maximum-lives=5    
  user-interface.properties: |
    color.good=purple
    color.bad=yellow
    allow.textmode=true
","given the following kubernetes configmap manifest, how can i configure a pod to use player_initial_lives and ui_properties_file_name as environment variables and also mount game.properties and user-interface.properties as files in a directory? apiversion: v1 kind: configmap metadata: name: game-demo data: player_initial_lives: ""3"" ui_properties_file_name: ""user-interface.properties"" game.properties: | enemy.types=aliens,monsters player.maximum-lives=5 user-interface.properties: | color.good=purple color.bad=yellow allow.textmode=true",505011fdf0477c7c20d04461f7e6514f44ead1d01b58e442a11bf846feb3d784,575,56,data/docker_compose/Kubernetes/q149/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: ConfigMap
metadata:
  name: game-demo
data:
  player_initial_lives: ""3""
  ui_properties_file_name: ""user-interface.properties""
  game.properties: |
    enemy.types=aliens,monsters
    player.maximum-lives=5    
  user-interface.properties: |
    color.good=purple
    color.bad=yellow
    allow.textmode=true
---
apiVersion: v1
kind: Pod
metadata:
  name: demo-pod
spec:
  containers:
    - name: demo
      image: alpine
      command: [""sleep"", ""3600""]
      env:
        - name: PLAYER_INITIAL_LIVES
          valueFrom:
            configMapKeyRef:
              name: game-demo
              key: player_initial_lives
        - name: UI_PROPERTIES_FILE_NAME
          valueFrom:
            configMapKeyRef:
              name: game-demo
              key: ui_properties_file_name
      volumeMounts:
      - name: config
        mountPath: ""/config""
        readOnly: true
  volumes:
  - name: config
    configMap:
      name: game-demo
      items:
      - key: ""game.properties""
        path: ""game.properties""
      - key: ""user-interface.properties""
        path: ""user-interface.properties""
","apiVersion: v1
data:
  game.properties: ""enemy.types=aliens,monsters\nplayer.maximum-lives=5    \n""
  player_initial_lives: '3'
  ui_properties_file_name: user-interface.properties
  user-interface.properties: 'color.good=purple

    color.bad=yellow

    allow.textmode=true

    '
kind: ConfigMap
metadata:
  name: game-demo
---
apiVersion: v1
kind: Pod
metadata:
  name: demo-pod
spec:
  containers:
  - command:
    - sleep
    - '3600'
    env:
    - name: PLAYER_INITIAL_LIVES
      valueFrom:
        configMapKeyRef:
          key: player_initial_lives
          name: game-demo
    - name: UI_PROPERTIES_FILE_NAME
      valueFrom:
        configMapKeyRef:
          key: ui_properties_file_name
          name: game-demo
    image: alpine
    name: demo
    volumeMounts:
    - mountPath: /config
      name: config
      readOnly: true
  volumes:
  - configMap:
      items:
      - key: game.properties
        path: game.properties
      - key: user-interface.properties
        path: user-interface.properties
      name: game-demo
    name: config
",True,retain_both_variants_shared_split,ok,,group_124,sample_id_only,train
q149,Kubernetes,question_simplified,data/question/Kubernetes/q149/question_simplified.txt,"Configure a Pod to use player_initial_lives and ui_properties_file_name as env vars and mount game.properties and user-interface.properties as files in a directory. Use the following Kubernetes ConfigMap manifest:

apiVersion: v1
kind: ConfigMap
metadata:
  name: game-demo
data:
  player_initial_lives: ""3""
  ui_properties_file_name: ""user-interface.properties""
  game.properties: |
    enemy.types=aliens,monsters
    player.maximum-lives=5    
  user-interface.properties: |
    color.good=purple
    color.bad=yellow
    allow.textmode=true
","configure a pod to use player_initial_lives and ui_properties_file_name as env vars and mount game.properties and user-interface.properties as files in a directory. use the following kubernetes configmap manifest: apiversion: v1 kind: configmap metadata: name: game-demo data: player_initial_lives: ""3"" ui_properties_file_name: ""user-interface.properties"" game.properties: | enemy.types=aliens,monsters player.maximum-lives=5 user-interface.properties: | color.good=purple color.bad=yellow allow.textmode=true",286fb5ef4ce82eca7169ffe8da07f666a0ccb3dec1ffb60fa0e033002e1265ba,545,52,data/docker_compose/Kubernetes/q149/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: ConfigMap
metadata:
  name: game-demo
data:
  player_initial_lives: ""3""
  ui_properties_file_name: ""user-interface.properties""
  game.properties: |
    enemy.types=aliens,monsters
    player.maximum-lives=5    
  user-interface.properties: |
    color.good=purple
    color.bad=yellow
    allow.textmode=true
---
apiVersion: v1
kind: Pod
metadata:
  name: demo-pod
spec:
  containers:
    - name: demo
      image: alpine
      command: [""sleep"", ""3600""]
      env:
        - name: PLAYER_INITIAL_LIVES
          valueFrom:
            configMapKeyRef:
              name: game-demo
              key: player_initial_lives
        - name: UI_PROPERTIES_FILE_NAME
          valueFrom:
            configMapKeyRef:
              name: game-demo
              key: ui_properties_file_name
      volumeMounts:
      - name: config
        mountPath: ""/config""
        readOnly: true
  volumes:
  - name: config
    configMap:
      name: game-demo
      items:
      - key: ""game.properties""
        path: ""game.properties""
      - key: ""user-interface.properties""
        path: ""user-interface.properties""
","apiVersion: v1
data:
  game.properties: ""enemy.types=aliens,monsters\nplayer.maximum-lives=5    \n""
  player_initial_lives: '3'
  ui_properties_file_name: user-interface.properties
  user-interface.properties: 'color.good=purple

    color.bad=yellow

    allow.textmode=true

    '
kind: ConfigMap
metadata:
  name: game-demo
---
apiVersion: v1
kind: Pod
metadata:
  name: demo-pod
spec:
  containers:
  - command:
    - sleep
    - '3600'
    env:
    - name: PLAYER_INITIAL_LIVES
      valueFrom:
        configMapKeyRef:
          key: player_initial_lives
          name: game-demo
    - name: UI_PROPERTIES_FILE_NAME
      valueFrom:
        configMapKeyRef:
          key: ui_properties_file_name
          name: game-demo
    image: alpine
    name: demo
    volumeMounts:
    - mountPath: /config
      name: config
      readOnly: true
  volumes:
  - configMap:
      items:
      - key: game.properties
        path: game.properties
      - key: user-interface.properties
        path: user-interface.properties
      name: game-demo
    name: config
",True,retain_both_variants_shared_split,ok,,group_124,sample_id_only,train
q150,Kubernetes,question,data/question/Kubernetes/q150/question.txt,"You want to create a Kubernetes Pod that uses an optional Secret for mounting a volume. How would you create the manifest files for the Pod? 
The Pod should use the image redis, and the volume should be mounted at /etc/foo (read only). Do not create the secret.
","you want to create a kubernetes pod that uses an optional secret for mounting a volume. how would you create the manifest files for the pod? the pod should use the image redis, and the volume should be mounted at /etc/foo (read only). do not create the secret.",a1437ec804bcad2d186f02ce1fd5b97d487a9b251e8c8c3c93969c0cae44d4a2,262,49,data/docker_compose/Kubernetes/q150/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: Pod
metadata:
  name: pod-nosec
spec:
  containers:
  - name: redis
    image: redis
    volumeMounts:
    - name: foo
      mountPath: ""/etc/foo""
      readOnly: true
  volumes:
  - name: foo
    secret:
      secretName: optional-secret
      optional: true
","apiVersion: v1
kind: Pod
metadata:
  name: pod-nosec
spec:
  containers:
  - image: redis
    name: redis
    volumeMounts:
    - mountPath: /etc/foo
      name: foo
      readOnly: true
  volumes:
  - name: foo
    secret:
      optional: true
      secretName: optional-secret
",True,retain_both_variants_shared_split,ok,,group_125,sample_id_only,train
q150,Kubernetes,question_simplified,data/question/Kubernetes/q150/question_simplified.txt,"Create a Kubernetes Pod manifest file for the redis image. Mount the volume at /etc/foo (read only).
",create a kubernetes pod manifest file for the redis image. mount the volume at /etc/foo (read only).,767d830a27123f2d71fd97467faaa56745135001fe1a164b14806470bb3548d4,101,18,data/docker_compose/Kubernetes/q150/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: Pod
metadata:
  name: pod-nosec
spec:
  containers:
  - name: redis
    image: redis
    volumeMounts:
    - name: foo
      mountPath: ""/etc/foo""
      readOnly: true
  volumes:
  - name: foo
    secret:
      secretName: optional-secret
      optional: true
","apiVersion: v1
kind: Pod
metadata:
  name: pod-nosec
spec:
  containers:
  - image: redis
    name: redis
    volumeMounts:
    - mountPath: /etc/foo
      name: foo
      readOnly: true
  volumes:
  - name: foo
    secret:
      optional: true
      secretName: optional-secret
",True,retain_both_variants_shared_split,ok,,group_125,sample_id_only,train
q151,Kubernetes,question,data/question/Kubernetes/q151/question.txt,"Write a Kubernetes Pod manifest. The Pod name is my-scheduled-pod and has scheduling gates example.com/foo and example.com/bar. 
The image should be registry.k8s.io/pause:3.6.
",write a kubernetes pod manifest. the pod name is my-scheduled-pod and has scheduling gates example.com/foo and example.com/bar. the image should be registry.k8s.io/pause:3.6.,b9487513625936811d42c413402170787be2b3e48f6df3e2d58a3baac5be1eb5,176,22,data/docker_compose/Kubernetes/q151/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: Pod
metadata:
  name: scheduled-pod
spec:
  schedulingGates:
  - name: example.com/foo
  - name: example.com/bar
  containers:
  - name: pause
    image: registry.k8s.io/pause:3.6
","apiVersion: v1
kind: Pod
metadata:
  name: scheduled-pod
spec:
  containers:
  - image: registry.k8s.io/pause:3.6
    name: pause
  schedulingGates:
  - name: example.com/foo
  - name: example.com/bar
",True,retain_both_variants_shared_split,ok,,group_126,sample_id_only,train
q151,Kubernetes,question_simplified,data/question/Kubernetes/q151/question_simplified.txt,"Write a k8s Pod manifest with name my-scheduled-pod, scheduling gates example.com/foo and example.com/bar. Use image registry.k8s.io/pause:3.6.
","write a k8s pod manifest with name my-scheduled-pod, scheduling gates example.com/foo and example.com/bar. use image registry.k8s.io/pause:3.6.",cae112c45f9485d6c774e6cc328cc92b1d28a4d1c3c789f47a566028e68865f8,144,16,data/docker_compose/Kubernetes/q151/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: Pod
metadata:
  name: scheduled-pod
spec:
  schedulingGates:
  - name: example.com/foo
  - name: example.com/bar
  containers:
  - name: pause
    image: registry.k8s.io/pause:3.6
","apiVersion: v1
kind: Pod
metadata:
  name: scheduled-pod
spec:
  containers:
  - image: registry.k8s.io/pause:3.6
    name: pause
  schedulingGates:
  - name: example.com/foo
  - name: example.com/bar
",True,retain_both_variants_shared_split,ok,,group_126,sample_id_only,train
q152,Kubernetes,question,data/question/Kubernetes/q152/question.txt,"Write a Kubernetes YAML configuration for a Pod (spread-pod) that uses the latest nginx image and configures two single topologySpreadConstraints entries.
The first constraint should use a maxSkew of 2, use kubernetes.io/hostname for the topologyKey, and set whenUnsatisfiable to DoNotSchedule.
The second one should use a maxSkew of 1 and a topologyKey of topology.kubernetes.io/zone. If the pod doesn't satisfy the spread constraint, the scheduler to still schedule it while prioritizing nodes that minimize the skew.
","write a kubernetes yaml configuration for a pod (spread-pod) that uses the latest nginx image and configures two single topologyspreadconstraints entries. the first constraint should use a maxskew of 2, use kubernetes.io/hostname for the topologykey, and set whenunsatisfiable to donotschedule. the second one should use a maxskew of 1 and a topologykey of topology.kubernetes.io/zone. if the pod doesn't satisfy the spread constraint, the scheduler to still schedule it while prioritizing nodes that minimize the skew.",865ffb1fe5d94386267cb2865e02ab014207cb260df16b4e4a1d41e4a5c0a6b5,520,76,data/docker_compose/Kubernetes/q152/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: Pod
metadata:
  name: spread-pod
spec:
  containers:
    - name: nginx-container
      image: nginx:latest
  topologySpreadConstraints:
    - maxSkew: 2
      topologyKey: kubernetes.io/hostname
      whenUnsatisfiable: DoNotSchedule
    - maxSkew: 1
      topologyKey: topology.kubernetes.io/zone
      whenUnsatisfiable: ScheduleAnyway
","apiVersion: v1
kind: Pod
metadata:
  name: spread-pod
spec:
  containers:
  - image: nginx:latest
    name: nginx-container
  topologySpreadConstraints:
  - maxSkew: 2
    topologyKey: kubernetes.io/hostname
    whenUnsatisfiable: DoNotSchedule
  - maxSkew: 1
    topologyKey: topology.kubernetes.io/zone
    whenUnsatisfiable: ScheduleAnyway
",True,retain_both_variants_shared_split,ok,,group_127,sample_id_only,train
q152,Kubernetes,question_simplified,data/question/Kubernetes/q152/question_simplified.txt,"Write a k8s YAML for a Pod (spread-pod) using latest nginx image, with 2 single topologySpreadConstraints:
1. maxSkew=2, topologyKey=kubernetes.io/hostname, whenUnsatisfiable=DoNotSchedule.
2. maxSkew=1, topologyKey=topology.kubernetes.io/zone. If not satisfied, scheduler should prioritize nodes minimizing skew.
","write a k8s yaml for a pod (spread-pod) using latest nginx image, with 2 single topologyspreadconstraints: 1. maxskew=2, topologykey=kubernetes.io/hostname, whenunsatisfiable=donotschedule. 2. maxskew=1, topologykey=topology.kubernetes.io/zone. if not satisfied, scheduler should prioritize nodes minimizing skew.",89381a9dd12efabd5a1ec03f7cc373d0c027e6cb4d808cea32a586d0426f0b99,314,37,data/docker_compose/Kubernetes/q152/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: Pod
metadata:
  name: spread-pod
spec:
  containers:
    - name: nginx-container
      image: nginx:latest
  topologySpreadConstraints:
    - maxSkew: 2
      topologyKey: kubernetes.io/hostname
      whenUnsatisfiable: DoNotSchedule
    - maxSkew: 1
      topologyKey: topology.kubernetes.io/zone
      whenUnsatisfiable: ScheduleAnyway
","apiVersion: v1
kind: Pod
metadata:
  name: spread-pod
spec:
  containers:
  - image: nginx:latest
    name: nginx-container
  topologySpreadConstraints:
  - maxSkew: 2
    topologyKey: kubernetes.io/hostname
    whenUnsatisfiable: DoNotSchedule
  - maxSkew: 1
    topologyKey: topology.kubernetes.io/zone
    whenUnsatisfiable: ScheduleAnyway
",True,retain_both_variants_shared_split,ok,,group_127,sample_id_only,train
q153,Kubernetes,question,data/question/Kubernetes/q153/question.txt,"Please help modify this simple Pod below so that it have 2 Init Containers. 
The first is named init-myservice. It waits for Service: myservice to start. 
The second is named init-myservice. It waits for Service: mydb to start. 
Once both Init containers have started, the Pod will start the application container named myapp-container in the spec section.
All containers use image: busybox:1.28.
```
apiVersion: v1
kind: Pod
metadata:
  name: myapp-pod
  labels:
    app.kubernetes.io/name: MyApp
spec:
  containers:
  - name: myapp-container
    image: busybox:1.28
    command: ['sh', '-c', 'echo The app is running! && sleep 3600']
```","please help modify this simple pod below so that it have 2 init containers. the first is named init-myservice. it waits for service: myservice to start. the second is named init-myservice. it waits for service: mydb to start. once both init containers have started, the pod will start the application container named myapp-container in the spec section. all containers use image: busybox:1.28. ``` apiversion: v1 kind: pod metadata: name: myapp-pod labels: app.kubernetes.io/name: myapp spec: containers: - name: myapp-container image: busybox:1.28 command: ['sh', '-c', 'echo the app is running! && sleep 3600'] ```",aded7c06dfeb63fa5f756983055424789203d136a666ea91ff08a06d357dd162,639,89,data/docker_compose/Kubernetes/q153/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: Pod
metadata:
  name: myapp-pod
  labels:
    app.kubernetes.io/name: MyApp
spec:
  containers:
  - name: myapp-container
    image: busybox:1.28
    command: ['sh', '-c', 'echo The app is running! && sleep 3600']
  initContainers:
  - name: init-myservice
    image: busybox:1.28
    command: ['sh', '-c', ""until nslookup myservice.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for myservice; sleep 2; done""] #
  - name: init-mydb
    image: busybox:1.28
    command: ['sh', '-c', ""until nslookup mydb.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for mydb; sleep 2; done""] #","apiVersion: v1
kind: Pod
metadata:
  labels:
    app.kubernetes.io/name: MyApp
  name: myapp-pod
spec:
  containers:
  - command:
    - sh
    - -c
    - echo The app is running! && sleep 3600
    image: busybox:1.28
    name: myapp-container
  initContainers:
  - command:
    - sh
    - -c
    - until nslookup myservice.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for myservice; sleep 2; done
    image: busybox:1.28
    name: init-myservice
  - command:
    - sh
    - -c
    - until nslookup mydb.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for mydb; sleep 2; done
    image: busybox:1.28
    name: init-mydb
",True,retain_both_variants_shared_split,ok,,group_128,sample_id_only,train
q153,Kubernetes,question_simplified,data/question/Kubernetes/q153/question_simplified.txt,"Modify this Pod to have 2 Init Containers. The first, named init-myservice, waits for Service: myservice to start. The second, named init-mydb, waits for Service: mydb to start. Once both Init containers have started, the Pod will start the application container named myapp-container. All containers use image: busybox:1.28.
```
apiVersion: v1
kind: Pod
metadata:
  name: myapp-pod
  labels:
    app.kubernetes.io/name: MyApp
spec:
  containers:
  - name: myapp-container
    image: busybox:1.28
    command: ['sh', '-c', 'echo The app is running! && sleep 3600']
```","modify this pod to have 2 init containers. the first, named init-myservice, waits for service: myservice to start. the second, named init-mydb, waits for service: mydb to start. once both init containers have started, the pod will start the application container named myapp-container. all containers use image: busybox:1.28. ``` apiversion: v1 kind: pod metadata: name: myapp-pod labels: app.kubernetes.io/name: myapp spec: containers: - name: myapp-container image: busybox:1.28 command: ['sh', '-c', 'echo the app is running! && sleep 3600'] ```",9f9a7d8ac2573b58acc1cf6511415e487e20eeff3dfad71a8d00464dbb3aead1,568,75,data/docker_compose/Kubernetes/q153/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: Pod
metadata:
  name: myapp-pod
  labels:
    app.kubernetes.io/name: MyApp
spec:
  containers:
  - name: myapp-container
    image: busybox:1.28
    command: ['sh', '-c', 'echo The app is running! && sleep 3600']
  initContainers:
  - name: init-myservice
    image: busybox:1.28
    command: ['sh', '-c', ""until nslookup myservice.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for myservice; sleep 2; done""] #
  - name: init-mydb
    image: busybox:1.28
    command: ['sh', '-c', ""until nslookup mydb.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for mydb; sleep 2; done""] #","apiVersion: v1
kind: Pod
metadata:
  labels:
    app.kubernetes.io/name: MyApp
  name: myapp-pod
spec:
  containers:
  - command:
    - sh
    - -c
    - echo The app is running! && sleep 3600
    image: busybox:1.28
    name: myapp-container
  initContainers:
  - command:
    - sh
    - -c
    - until nslookup myservice.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for myservice; sleep 2; done
    image: busybox:1.28
    name: init-myservice
  - command:
    - sh
    - -c
    - until nslookup mydb.$(cat /var/run/secrets/kubernetes.io/serviceaccount/namespace).svc.cluster.local; do echo waiting for mydb; sleep 2; done
    image: busybox:1.28
    name: init-mydb
",True,retain_both_variants_shared_split,ok,,group_128,sample_id_only,train
q154,Kubernetes,question,data/question/Kubernetes/q154/question.txt,"In Kubernetes, create a Pod (cap-pod) that adds specific Linux capabilities for its main container. 
Use the image registry.k8s.io/pause. The capabilities to add are AUDIT_WRITE and CHOWN.
","in kubernetes, create a pod (cap-pod) that adds specific linux capabilities for its main container. use the image registry.k8s.io/pause. the capabilities to add are audit_write and chown.",1f2464d94b30607cead96c994ab4ee53ba064edb39b838538c6de36dd71c4df4,189,27,data/docker_compose/Kubernetes/q154/labeled_code.yaml,target_yaml,"apiVersion: v1
kind: Pod
metadata:
  name: cap-pod
spec:
  containers:
  - image: registry.k8s.io/pause
    name: container1
    securityContext:
      capabilities:
        add:
        - AUDIT_WRITE
        - CHOWN
","apiVersion: v1
kind: Pod
metadata:
  name: cap-pod
spec:
  containers:
  - image: registry.k8s.io/pause
    name: container1
    securityContext:
      capabilities:
        add:
        - AUDIT_WRITE
        - CHOWN
",True,retain_both_variants_shared_split,ok,,group_129,sample_id_only,train
